000001||01||00000001||00000001||00000202||PARQUE NOVO MUNDO/
000001||01||00000001||00000001||00000203||LIMAO
000001||01||00000001||00000001||00000204||TATUAPê
000001||01||00000001||00000001||00000205||VL SABRINA
000001||01||00000001||00000001||00000206||BRAS
000001||01||00000001||00000001||00000207||JD.DONA SINHA
000001||01||00000001||00000001||00000208||LUZ
000001||01||00000001||00000001||00000209||PQ NOVO MUNDO, COND DELLA VOLP
000001||01||00000001||00000001||00000210||MOINHO VELHO IPIRANGA
000001||01||00000001||00000001||00000211||PARQUE ALVORADA
000001||01||00000001||00000001||00000212||PARQUE N. MUNDO
000001||01||00000001||00000001||00000213||GUARULHOS
000001||01||00000001||00000001||00000214||CASA VERDE BAIXA
000001||01||00000001||00000001||00000215||VL MARIA
000001||01||00000001||00000001||00000216||SOCORRO
000001||01||00000001||00000001||00000217||BARRA FUNDA(ATRAS DA TV RECORD
000001||01||00000001||00000001||00000218||VILA PALMEIRAS-FREGUESIA DO O
000001||01||00000001||00000001||00000219||VILA ANASTACIO/LAPA
000001||01||00000001||00000001||00000220||VL.MARIA
000001||01||00000001||00000001||00000221||DA LUZ
000001||01||00000001||00000001||00000222||DE ABREU, 405 - PQ NOVO MUNDO
000001||01||00000001||00000001||00000223||BAIRRO VILA MARIA ALTA
000001||01||00000001||00000001||00000224||JARDIM JAPAO
000001||01||00000001||00000001||00000225||SOCORRO (INTERLAGOS)
000001||01||00000001||00000001||00000226|| VILA MARIA
000001||01||00000001||00000001||00000227||ERMELINDO MATARAZZO
000001||01||00000001||00000001||00000228||PARQUE INDUSTRIAL - ANHANGUERA
000001||01||00000001||00000001||00000229||CANINBE
000001||01||00000001||00000001||00000230||BRµS
000001||01||00000001||00000001||00000231||P.N.MUNDO
000001||01||00000001||00000001||00000232||VILA LEOPOLDINA
000001||01||00000001||00000001||00000233||CAMPO LIMPO
000001||01||00000001||00000001||00000234||VILA ANASTACIO(PROXIMO SADIA P
000001||01||00000001||00000001||00000235||VILA SABRINA - T.CARGAS F.DIAS
000001||01||00000001||00000001||00000236||P.NOVO MUNDO
000001||01||00000001||00000001||00000237||VL. SABRINA
000001||01||00000001||00000001||00000238||JD. ANDARAI(PERTO PONTO TATUAP
000001||01||00000001||00000001||00000239||CAMPOS ELISEOS
000001||01||00000001||00000001||00000240||IPIRANGA - VILA CARIOCA
000001||01||00000001||00000001||00000241||VL.SABRINA - TERM. DE CARGAS
000001||01||00000001||00000001||00000242||VL.SABRINA
000001||01||00000001||00000001||00000243||VILA ANASTACIA
000001||01||00000001||00000001||00000244||PQ NV MUNDO ATRAS HOSP VERMELH
000001||01||00000001||00000001||00000245||VL. ANASTACIO
000001||01||00000001||00000001||00000246||VL. ARICANDUVA
000001||01||00000001||00000001||00000247||VILA INACIO
000001||01||00000001||00000001||00000248||VILA ANASTASIA
000001||01||00000001||00000001||00000249||VL. GUILHERME
000001||01||00000001||00000001||00000250||PQ. VILA MARIA
000001||01||00000001||00000001||00000251||FREGUSIA DO Û
000001||01||00000001||00000001||00000252||VL.GUILHEREME
000001||01||00000001||00000001||00000253||VILA CARR√O
000001||01||00000001||00000001||00000254||JD. JULIETA
000001||01||00000001||00000001||00000255||HERMELINO MATARAZZO
000001||01||00000001||00000001||00000256||P. NOVO MUNDO
000001||01||00000001||00000001||00000257||PQ DA VILA MARIA
000001||01||00000001||00000001||00000258||VILA PAULISTA (AERP)
000001||01||00000001||00000001||00000259||LAPA
000001||01||00000001||00000001||00000260||RADIAL LESTE
000001||01||00000001||00000001||00000261||VILA CARRAO
000001||01||00000001||00000001||00000262||CONSOLACAO
000001||01||00000001||00000001||00000263||PONTE DO LIMAO
000001||01||00000001||00000001||00000264||JD STA.TEREZINHA
000001||01||00000001||00000001||00000266||SAUDE
000001||01||00000001||00000001||00000267||BELEM
000001||01||00000001||00000001||00000268||JD MARIA DO CARMO
000001||01||00000001||00000001||00000269||JD INDEPENDENCIA
000001||01||00000001||00000001||00000270||STA. CECILIA
000001||01||00000001||00000001||00000271||CENTRO
000001||01||00000001||00000001||00000272||BELA VISTA
000001||01||00000001||00000001||00000273||AUTO LAPA
000001||01||00000001||00000001||00000274||VILA FORMOSA
000001||01||00000001||00000001||00000275||STA CECILIA
000001||01||00000001||00000001||00000276||J.DA GLORIA/IPIRANGA
000001||01||00000001||00000001||00000277||JARDIM BELITA
000001||01||00000001||00000001||00000278||DIADEMA
000001||01||00000001||00000001||00000279||CHAC. STO.ANTONIO
000001||01||00000001||00000001||00000280||STA EFIGENIA
000001||01||00000001||00000001||00000281||VILA MARIANA
000001||01||00000001||00000001||00000282||BROOKLIN NOVO
000001||01||00000001||00000001||00000283||BOSQUE DA SAUDE
000001||01||00000001||00000001||00000284||PINHEIROS
000001||01||00000001||00000001||00000285||ITAQUERA
000001||01||00000001||00000001||00000286||JD. IPORANGA
000001||01||00000001||00000001||00000287||SANTA CECILIA
000001||01||00000001||00000001||00000288||ITAIM BIBI
000001||01||00000001||00000001||00000289||INDIANAPOLIS
000001||01||00000001||00000001||00000290||ERM. MATARAZZO
000001||01||00000001||00000001||00000291||VILA ISA - STO.AMARO
000001||01||00000001||00000001||00000292||BRAS SAO PAULO
000001||01||00000001||00000001||00000293||LAPA DE BAIXO
000001||01||00000001||00000001||00000294||VILA EMA
000001||01||00000001||00000001||00000295||VILA JARAGU†
000001||01||00000001||00000001||00000296||VL. SANTA MARIA
000001||01||00000001||00000001||00000297||CAMBUCI
000001||01||00000001||00000001||00000298||JABAQUARA
000001||01||00000001||00000001||00000299||VILA JAGUARA
000001||01||00000001||00000001||00000300||VL ANASTACIA
000001||01||00000001||00000001||00000301||SAO PAULO
000001||01||00000001||00000001||00000302||PQ. IMPERIAL
000001||01||00000001||00000001||00000303||VL. MARIETA-PENHA
000001||01||00000001||00000001||00000304||JARDIM JAP√O
000001||01||00000001||00000001||00000305||VILA OLIMPIA
000001||01||00000001||00000001||00000306||JD. DONA SINHA
000001||01||00000001||00000001||00000307||VILA MARILIA
000001||01||00000001||00000001||00000308||VL NOVA YORK
000001||01||00000001||00000001||00000309||SAO MATEUS
000001||01||00000001||00000001||00000310||STA IFIGENIA
000001||01||00000001||00000001||00000311||JD SAO PAULO
000001||01||00000001||00000001||00000312||PQ. RINC«O
000001||01||00000001||00000001||00000313||JD JOCKEY CLUB
000001||01||00000001||00000001||00000314||VILA ROMANA
000001||01||00000001||00000001||00000315||SANTO ANDRE
000001||01||00000001||00000001||00000316||VILA SANTA CLARA
000001||01||00000001||00000001||00000317||VILA AURORA
000001||01||00000001||00000001||00000318||VILA PRUDENTE
000001||01||00000001||00000001||00000319||PARAISO
000001||01||00000001||00000001||00000320||JD VILA MARIANA
000001||01||00000001||00000001||00000321||MOINHO VELHO
000001||01||00000001||00000001||00000322||VILA CAROLINA
000001||01||00000001||00000001||00000323||CHACARA CALIFORNIA
000001||01||00000001||00000001||00000324||JARDIM INDEPENDENCIA
000001||01||00000001||00000001||00000325||VILA NOVA YORK
000001||01||00000001||00000001||00000326||JD PANORAMA
000001||01||00000001||00000001||00000327||VILA ESPERANCA - PENHA
000001||01||00000001||00000001||00000328||ALPHAVILLE
000001||01||00000001||00000001||00000329||MOEMA
000001||01||00000001||00000001||00000330||VILA MIRA
000001||01||00000001||00000001||00000331||VILA ALEXANDRIA
000001||01||00000001||00000001||00000332||VILA CARIOCA
000001||01||00000001||00000001||00000333||ALTO DO AMNDAQUI
000001||01||00000001||00000001||00000334||JD BRASIL
000001||01||00000001||00000001||00000335||PARQUE DA MOOCA
000001||01||00000001||00000001||00000336||ACLIMACAO
