000001||01||00000139||00000001||CENTRO
000001||01||00000140||00000001||CENTRO
000001||01||00000142||00000001||CENTRO
000001||01||00000143||00000001||CENTRO
000001||01||00000144||00000001||CENTRO
000001||01||00000145||00000001||CENTRO
000001||01||00000146||00000001||CENTRO
000001||01||00000147||00000001||CENTRO
000001||01||00000148||00000001||CENTRO
000001||01||00000149||00000001||CENTRO
000001||01||00000150||00000001||CENTRO
000001||01||00000151||00000001||CENTRO
000001||01||00000152||00000001||CENTRO
000001||01||00000153||00000001||CENTRO
000001||01||00000154||00000001||CENTRO
000001||01||00000155||00000001||CENTRO
000001||01||00000156||00000001||CENTRO
000001||01||00000157||00000001||CENTRO
000001||01||00000159||00000001||CENTRO
000001||01||00000160||00000001||CENTRO
000001||01||00000161||00000001||CENTRO
000001||01||00000162||00000001||CENTRO
000001||01||00000163||00000001||CENTRO
000001||01||00000164||00000001||CENTRO
000001||01||00000165||00000001||CENTRO
000001||01||00000166||00000001||CENTRO
000001||01||00000167||00000001||CENTRO
000001||01||00000168||00000001||CENTRO
000001||01||00000169||00000001||CENTRO
000001||01||00000170||00000001||CENTRO
000001||01||00000171||00000001||CENTRO
000001||01||00000173||00000001||CENTRO
000001||01||00000174||00000001||CENTRO
000001||01||00000175||00000001||CENTRO
000001||01||00000176||00000001||CENTRO
000001||01||00000177||00000001||CENTRO
000001||01||00000178||00000001||CENTRO
000001||01||00000179||00000001||CENTRO
000001||01||00000180||00000001||CENTRO
000001||01||00000180||00000002||OESTE
000001||01||00000180||00000003||SUL
000001||01||00000181||00000001||CENTRO
000001||01||00000182||00000001||CENTRO
000001||01||00000184||00000001||CENTRO
000001||01||00000186||00000001||CENTRO
000001||01||00000187||00000001||CENTRO
000001||01||00000188||00000001||CENTRO
000001||01||00000189||00000001||CENTRO
000001||01||00000190||00000001||CENTRO
000001||01||00000192||00000001||CENTRO
000001||01||00000193||00000001||CENTRO
000001||01||00000194||00000001||CENTRO
000001||01||00000195||00000001||CENTRO
000001||01||00000196||00000001||CENTRO
000001||01||00000198||00000001||CENTRO
000001||01||00000199||00000001||CENTRO
000001||01||00000200||00000001||CENTRO
000001||01||00000201||00000001||CENTRO
000001||01||00000202||00000001||CENTRO
000001||01||00000203||00000001||CENTRO
000001||01||00000204||00000001||CENTRO
000001||01||00000205||00000001||CENTRO
000001||01||00000206||00000001||CENTRO
000001||01||00000207||00000001||CENTRO
000001||01||00000208||00000001||CENTRO
000001||01||00000209||00000001||CENTRO
000001||01||00000209||00000002||DISTRITO
000001||01||00000210||00000001||CENTRO
000001||01||00000211||00000001||CENTRO
000001||01||00000212||00000001||CENTRO
000001||01||00000213||00000001||CENTRO
000001||01||00000214||00000001||CENTRO
000001||01||00000215||00000001||CENTRO
000001||01||00000216||00000001||CENTRO
000001||01||00000217||00000001||CENTRO
000001||01||00000219||00000001||CENTRO
000001||01||00000220||00000001||CENTRO
000001||01||00000221||00000001||CENTRO
000001||01||00000222||00000001||CENTRO
000001||01||00000223||00000001||CENTRO
000001||01||00000224||00000001||CENTRO
000001||01||00000225||00000001||CENTRO
000001||01||00000226||00000001||CENTRO
000001||01||00000228||00000001||CENTRO
000001||01||00000229||00000001||CENTRO
000001||01||00000231||00000001||CENTRO
000001||01||00000233||00000001||CENTRO
000001||01||00000239||00000001||CENTRO
000001||01||00000246||00000001||CENTRO
000001||01||00000254||00000001||CENTRO
000001||01||00000278||00000001||CENTRO
000001||01||00000280||00000001||CENTRO
000001||01||00000284||00000001||CENTRO
000001||01||00000298||00000001||CENTRO
000001||01||00000300||00000001||CENTRO
000001||01||00000300||00000002||SUL
000001||01||00000302||00000001||CENTRO
000001||01||00000315||00000001||CENTRO
000001||01||00000317||00000001||CENTRO
000001||01||00000336||00000001||CENTRO
000001||01||00000350||00000001||CENTRO
000001||01||00000374||00000002||CENTRO
000001||01||00000391||00000001||CENTRO
000001||01||00000395||00000001||CENTRO
000001||01||00000398||00000001||CENTRO
000001||01||00000407||00000001||CENTRO
000001||01||00000407||00000002||CENTRO
000001||01||00000416||00000001||CENTRO
000001||01||00000419||00000001||CENTRO
000001||01||00000421||00000001||CENTRO
000001||01||00000424||00000001||CENTRO
000001||01||00000425||00000001||CENTRO
000001||01||00000429||00000001||CENTRO
000001||01||00000431||00000001||CENTRO
000001||01||00000453||00000001||CENTRO
000001||01||00000458||00000001||CENTRO
000001||01||00000459||00000001||CENTRO
000001||01||00000462||00000001||CENTRO
000001||01||00000466||00000001||CENTRO
000001||01||00000487||00000001||CENTRO
000001||01||00000502||00000001||CENTRO
000001||01||00000514||00000001||CENTRO
000001||01||00000515||00000001||CENTRO
000001||01||00000519||00000001||CENTRO
000001||01||00000521||00000001||CENTRO
000001||01||00000526||00000001||CENTRO
000001||01||00000530||00000001||CENTRO
000001||01||00000532||00000001||CENTRO
000001||01||00000536||00000001||CENTRO
000001||01||00000542||00000001||CENTRO
000001||01||00000555||00000001||CENTRO
000001||01||00000583||00000001||CENTRO
000001||01||00000584||00000001||CENTRO
000001||01||00000587||00000001||CENTRO
000001||01||00000588||00000001||CENTRO
000001||01||00000592||00000001||CENTRO
000001||01||00000593||00000001||CENTRO
000001||01||00000597||00000001||CENTRO
000001||01||00000600||00000001||CENTRO
000001||01||00000605||00000001||CENTRO
000001||01||00000606||00000002||CENTRO
000001||01||00000611||00000001||CENTRO
000001||01||00000614||00000002||CENTRO
000001||01||00000643||00000001||CENTRO
000001||01||00000644||00000001||CENTRO
000001||01||00000647||00000001||CENTRO
000001||01||00000652||00000001||CENTRO
000001||01||00000658||00000001||CENTRO
000001||01||00000672||00000001||CENTRO
000001||01||00000679||00000001||CENTRO
000001||01||00000680||00000002||CENTRO
000001||01||00000681||00000001||CENTRO
000001||01||00000682||00000001||CENTRO
000001||01||00000683||00000001||CENTRO
000001||01||00000684||00000001||CENTRO
000001||01||00000686||00000001||CENTRO
000001||01||00000687||00000001||CENTRO
000001||01||00000688||00000001||CENTRO
000001||01||00000689||00000001||CENTRO
000001||01||00000690||00000001||CENTRO
000001||01||00000691||00000001||CENTRO
000001||01||00000692||00000001||CENTRO
000001||01||00000693||00000001||CENTRO
000001||01||00000694||00000001||CENTRO
000001||01||00000695||00000001||CENTRO
000001||01||00000696||00000001||CENTRO
000001||01||00000697||00000001||CENTRO
000001||01||00000698||00000001||CENTRO
000001||01||00000699||00000001||CENTRO
000001||01||00000700||00000001||ZONA LESTE
000001||01||00000701||00000001||CENTRO
000001||01||00000702||00000001||CENTRO
000001||01||00000703||00000001||CENTRO
000001||01||00000704||00000001||CENTRO
000001||01||00000706||00000001||ZONA LESTE
000001||02||00000001||00000001||CENTRO
000001||02||00000002||00000001||CENTRO
000001||02||00000003||00000001||CENTRO
000001||02||00000004||00000001||CENTRO
000001||02||00000005||00000001||CENTRO
000001||02||00000006||00000001||CENTRO
000001||02||00000007||00000001||CENTRO
000001||02||00000007||00000002||NORTE
000001||02||00000007||00000003||LESTE
000001||02||00000007||00000004||OESTE
000001||02||00000007||00000005||SUL
000001||02||00000008||00000001||CENTRO
000001||02||00000009||00000001||CENTRO
000001||02||00000010||00000001||CENTRO
000001||02||00000011||00000001||CENTRO
000001||02||00000012||00000001||CENTRO
000001||02||00000013||00000001||CENTRO
000001||02||00000015||00000001||CENTRO
000001||02||00000016||00000001||CENTRO
000001||02||00000017||00000001||CENTRO
000001||02||00000018||00000001||CENTRO
000001||02||00000019||00000001||CENTRO
000001||02||00000020||00000001||CENTRO
000001||02||00000021||00000001||CENTRO
000001||02||00000022||00000001||CENTRO
000001||02||00000023||00000001||CENTRO
000001||02||00000024||00000001||CENTRO
000001||02||00000025||00000001||CENTRO
000001||02||00000026||00000001||CENTRO
000001||02||00000027||00000001||CENTRO
000001||02||00000028||00000001||CENTRO
000001||02||00000029||00000001||CENTRO
000001||02||00000030||00000001||CENTRO
000001||02||00000031||00000001||CENTRO
000001||02||00000032||00000001||CENTRO
000001||02||00000033||00000001||CENTRO
000001||02||00000034||00000001||CENTRO
000001||02||00000035||00000001||CENTRO
000001||02||00000036||00000001||CENTRO
000001||02||00000037||00000001||CENTRO
000001||02||00000038||00000001||CENTRO
000001||02||00000039||00000001||CENTRO
000001||02||00000040||00000001||CENTRO
000001||02||00000041||00000001||CENTRO
000001||02||00000042||00000001||CENTRO
000001||02||00000043||00000001||CENTRO
000001||02||00000044||00000001||CENTRO
000001||02||00000045||00000001||CENTRO
000001||02||00000046||00000001||CENTRO
000001||02||00000047||00000001||CENTRO
000001||02||00000048||00000001||CENTRO
000001||02||00000049||00000001||CENTRO
000001||02||00000050||00000001||CENTRO
000001||02||00000051||00000001||CENTRO
000001||02||00000052||00000001||CENTRO
000001||02||00000053||00000001||CENTRO
000001||02||00000054||00000001||CENTRO
000001||02||00000055||00000001||CENTRO
000001||02||00000056||00000001||CENTRO
000001||02||00000057||00000001||CENTRO
000001||02||00000058||00000001||CENTRO
000001||02||00000059||00000001||CENTRO
000001||02||00000060||00000001||CENTRO
000001||02||00000061||00000001||CENTRO
000001||02||00000062||00000001||CENTRO
000001||02||00000063||00000001||CENTRO
000001||02||00000064||00000001||CENTRO
000001||02||00000065||00000001||CENTRO
000001||02||00000066||00000001||CENTRO
000001||02||00000067||00000001||CENTRO
000001||02||00000068||00000001||CENTRO
000001||02||00000069||00000001||CENTRO
000001||02||00000070||00000001||CENTRO
000001||02||00000071||00000001||CENTRO
000001||02||00000072||00000001||CENTRO
000001||02||00000073||00000001||CENTRO
000001||02||00000074||00000001||CENTRO
000001||02||00000075||00000001||CENTRO
000001||02||00000076||00000001||CENTRO
000001||02||00000077||00000001||CENTRO
000001||02||00000078||00000001||CENTRO
000001||02||00000079||00000001||CENTRO
000001||02||00000080||00000001||CENTRO
000001||02||00000081||00000001||CENTRO
000001||02||00000082||00000001||CENTRO
000001||02||00000083||00000001||CENTRO
000001||02||00000084||00000001||CENTRO
000001||02||00000085||00000001||CENTRO
000001||02||00000086||00000001||CENTRO
000001||02||00000087||00000001||CENTRO
000001||02||00000088||00000001||CENTRO
000001||02||00000089||00000001||CENTRO
000001||02||00000090||00000001||CENTRO
000001||02||00000091||00000001||CENTRO
000001||02||00000092||00000001||RURAL
000001||02||00000093||00000001||CENTRO
000001||02||00000094||00000001||CENTRO
000001||02||00000095||00000001||CENTRO
000001||02||00000096||00000001||CENTRO
000001||02||00000097||00000001||CENTRO
000001||02||00000098||00000001||CENTRO
000001||02||00000099||00000001||CENTRO
000001||02||00000100||00000001||CENTRO
000001||02||00000101||00000001||CENTRO
000001||02||00000102||00000001||CENTRO
000001||02||00000103||00000001||CENTRO
000001||02||00000104||00000001||CENTRO
000001||02||00000105||00000001||CENTRO
000001||02||00000106||00000001||CENTRO
000001||02||00000106||00000002||CENTRO
000001||02||00000169||00000001||CENTRO
000001||02||00000181||00000001||CENTRO
000001||02||00000189||00000001||CENTRO
000001||02||00000212||00000001||CENTRO
000001||02||00000224||00000001||CENTRO
000001||02||00000230||00000001||CENTRO
000001||02||00000259||00000001||CENTRO
000001||02||00000303||00000001||CENTRO
000001||02||00000346||00000001||CENTRO
000001||02||00000352||00000001||CENTRO
000001||02||00000356||00000001||CENTRO
000001||02||00000390||00000001||CENTRO
000001||02||00000412||00000001||CENTRO
000001||02||00000449||00000001||CENTRO
000001||02||00000487||00000001||CENTRO
000001||02||00000499||00000001||CENTRO
000001||02||00000557||00000001||CENTRO
000001||02||00000567||00000001||CENTRO
000001||02||00000585||00000001||CENTRO
000001||02||00000673||00000001||CENTRO
000001||02||00000693||00000001||CENTRO
000001||02||00000728||00000001||CENTRO
000001||02||00000737||00000001||CENTRO
000001||02||00000744||00000001||CENTRO
000001||02||00000834||00000001||CENTRO
000001||02||00000868||00000001||CENTRO
000001||03||00000001||00000001||CENTRO
000001||03||00000002||00000001||CENTRO
000001||03||00000003||00000001||CENTRO
000001||03||00000004||00000001||CENTRO
000001||03||00000005||00000001||CENTRO
000001||03||00000006||00000001||CENTRO
000001||03||00000007||00000001||CENTRO
000001||03||00000009||00000001||CENTRO
000001||03||00000011||00000001||CENTRO
000001||03||00000012||00000001||CENTRO
000001||03||00000013||00000001||CENTRO
000001||03||00000013||00000002||ZONA 07
000001||03||00000014||00000001||CENTRO
000001||03||00000015||00000001||CENTRO
000001||03||00000016||00000001||CENTRO
000001||03||00000017||00000001||CENTRO
000001||03||00000018||00000001||CENTRO
000001||03||00000019||00000001||CENTRO
000001||03||00000020||00000001||CENTRO
000001||03||00000021||00000001||CENTRO
000001||03||00000022||00000001||CENTRO
000001||03||00000023||00000001||CENTRO
000001||03||00000024||00000001||CENTRO
000001||03||00000025||00000001||CENTRO
000001||03||00000026||00000001||CENTRO
000001||03||00000027||00000001||CENTRO
000001||03||00000028||00000001||CENTRO
000001||03||00000029||00000001||CENTRO
000001||03||00000030||00000001||CENTRO
000001||03||00000031||00000001||CENTRO
000001||03||00000032||00000001||CENTRO
000001||03||00000033||00000001||CENTRO
000001||03||00000034||00000001||CENTRO
000001||03||00000035||00000001||CENTRO
000001||03||00000036||00000001||CENTRO
000001||03||00000037||00000001||CENTRO
000001||03||00000038||00000001||CENTRO
000001||03||00000039||00000001||CENTRO
000001||03||00000040||00000001||CENTRO
000001||03||00000041||00000001||CENTRO
000001||03||00000042||00000001||CENTRO
000001||03||00000043||00000001||CENTRO
000001||03||00000044||00000001||CENTRO
000001||03||00000045||00000001||CENTRO
000001||03||00000046||00000001||CENTRO
000001||03||00000047||00000001||CENTRO
000001||03||00000048||00000001||CENTRO
000001||03||00000049||00000001||CENTRO
000001||03||00000050||00000001||CENTRO
000001||03||00000051||00000001||CENTRO
000001||03||00000052||00000001||CENTRO
000001||03||00000053||00000001||CENTRO
000001||03||00000054||00000001||CENTRO
000001||03||00000055||00000001||CENTRO
000001||03||00000056||00000001||CENTRO
000001||03||00000057||00000001||CENTRO
000001||03||00000058||00000001||CENTRO
000001||03||00000059||00000001||CENTRO
000001||03||00000060||00000001||CENTRO
000001||03||00000061||00000001||CENTRO
000001||03||00000062||00000001||CENTRO
000001||03||00000063||00000001||CENTRO
000001||03||00000064||00000001||CENTRO
000001||03||00000065||00000001||CENTRO
000001||03||00000066||00000001||CENTRO
000001||03||00000067||00000001||CENTRO
000001||03||00000068||00000001||CENTRO
000001||03||00000069||00000001||CENTRO
000001||03||00000070||00000001||CENTRO
000001||03||00000075||00000001||CENTRO
000001||03||00000078||00000001||CENTRO
000001||03||00000082||00000001||CENTRO
000001||03||00000089||00000001||CENTRO
000001||03||00000095||00000001||CENTRO
000001||03||00000100||00000001||CENTRO
000001||03||00000122||00000001||CENTRO
000001||03||00000123||00000001||CENTRO
000001||03||00000124||00000001||CENTRO
000001||03||00000127||00000001||CENTRO
000001||03||00000128||00000001||CENTRO
000001||03||00000130||00000001||CENTRO
000001||03||00000136||00000001||CENTRO
000001||03||00000140||00000001||CENTRO
000001||03||00000150||00000001||CENTRO
000001||03||00000171||00000001||CENTRO
000001||03||00000187||00000001||CENTRO
000001||03||00000197||00000001||CENTRO
000001||03||00000212||00000001||CENTRO
000001||03||00000222||00000001||CENTRO
000001||03||00000228||00000001||CENTRO
000001||03||00000236||00000001||CENTRO
000001||03||00000258||00000001||CENTRO
000001||03||00000258||00000002||CENTRO
000001||03||00000265||00000001||CENTRO
000001||03||00000280||00000002||CENTRO
000001||03||00000290||00000001||CENTRO
000001||03||00000302||00000001||CENTRO
000001||03||00000306||00000001||CENTRO
000001||03||00000310||00000001||CENTRO
000001||03||00000315||00000001||CENTRO
000001||03||00000324||00000001||CENTRO
000001||03||00000340||00000001||CENTRO
000001||03||00000342||00000001||CENTRO
000001||03||00000347||00000001||CENTRO
000001||03||00000363||00000001||CENTRO
000001||03||00000368||00000001||CENTRO
000001||03||00000370||00000001||CENTRO
000001||03||00000377||00000001||CENTRO
000001||03||00000381||00000001||CENTRO
000001||03||00000389||00000001||CENTRO
000001||03||00000397||00000001||CENTRO
000001||03||00000397||00000002||CENTRO
000001||04||00000001||00000001||CENTRO
000001||04||00000002||00000001||CENTRO
000001||04||00000003||00000001||CENTRO
000001||04||00000004||00000001||CENTRO
000001||04||00000005||00000001||CENTRO
000001||04||00000006||00000001||CENTRO
000001||04||00000007||00000001||CENTRO
000001||04||00000008||00000001||CENTRO
000001||04||00000009||00000001||CENTRO
000001||04||00000010||00000001||CENTRO
000001||04||00000011||00000001||CENTRO
000001||04||00000012||00000001||CENTRO
000001||04||00000013||00000001||CENTRO
000001||04||00000014||00000001||CENTRO
000001||04||00000015||00000001||CENTRO
000001||04||00000016||00000001||CENTRO
000001||04||00000045||00000001||CENTRO
000001||05||00000001||00000001||CENTRO
000001||05||00000002||00000001||CENTRO
000001||05||00000003||00000001||CENTRO
000001||05||00000004||00000001||CENTRO
000001||05||00000005||00000001||CENTRO
000001||05||00000006||00000001||CENTRO
000001||05||00000007||00000001||CENTRO
000001||05||00000008||00000001||CENTRO
000001||05||00000009||00000001||CENTRO
000001||05||00000010||00000001||CENTRO
000001||05||00000011||00000001||CENTRO
000001||05||00000012||00000001||CENTRO
000001||05||00000013||00000001||CENTRO
000001||05||00000014||00000001||CENTRO
000001||05||00000016||00000001||CENTRO
000001||05||00000018||00000001||CENTRO
000001||05||00000019||00000001||CENTRO
000001||05||00000020||00000001||CENTRO
000001||05||00000021||00000001||CENTRO
000001||05||00000022||00000001||CENTRO
000001||05||00000023||00000001||CENTRO
000001||05||00000024||00000001||CENTRO
000001||05||00000025||00000001||CENTRO
000001||05||00000026||00000001||CENTRO
000001||05||00000027||00000001||CENTRO
000001||05||00000028||00000001||CENTRO
000001||05||00000029||00000001||CENTRO
000001||05||00000030||00000001||CENTRO
000001||05||00000031||00000001||CENTRO
000001||05||00000032||00000001||CENTRO
000001||05||00000033||00000001||CENTRO
000001||05||00000034||00000001||CENTRO
000001||05||00000034||00000002||ITAIPAVA
000001||05||00000035||00000001||CENTRO
000001||05||00000036||00000001||CENTRO
000001||05||00000037||00000001||CENTRO
000001||05||00000039||00000001||CENTRO
000001||05||00000040||00000001||CENTRO
000001||05||00000041||00000001||CENTRO
000001||05||00000042||00000001||CENTRO
000001||05||00000043||00000001||CENTRO
000001||05||00000044||00000001||CENTRO
000001||05||00000045||00000001||CENTRO
000001||05||00000046||00000001||CENTRO
000001||05||00000047||00000001||CENTRO
000001||05||00000048||00000001||CENTRO
000001||05||00000049||00000001||CENTRO
000001||05||00000050||00000001||CENTRO
000001||05||00000051||00000001||CENTRO
000001||05||00000052||00000001||CENTRO
000001||05||00000053||00000001||CENTRO
000001||05||00000054||00000001||CENTRO
000001||05||00000055||00000001||CENTRO
000001||05||00000075||00000001||CENTRO
000001||05||00000077||00000001||CENTRO
000001||05||00000081||00000001||CENTRO
000001||05||00000087||00000001||CENTRO
000001||05||00000105||00000001||CENTRO
000001||05||00000106||00000001||CENTRO
000001||05||00000116||00000001||CENTRO
000001||05||00000134||00000001||CENTRO
000001||05||00000140||00000001||CENTRO
000001||05||00000146||00000001||CENTRO
000001||05||00000147||00000001||CENTRO
000001||05||00000149||00000001||CENTRO
000001||05||00000152||00000001||CENTRO
000001||05||00000154||00000001||CENTRO
000001||05||00000159||00000001||CENTRO
000001||05||00000162||00000001||CENTRO
000001||05||00000170||00000001||CENTRO
000001||05||00000178||00000001||CENTRO
000001||05||00000179||00000001||CENTRO
000001||05||00000188||00000001||CENTRO
000001||05||00000195||00000001||CENTRO
000001||05||00000199||00000001||CENTRO
000001||05||00000214||00000001||CENTRO
000001||05||00000216||00000001||CENTRO
000001||05||00000220||00000001||CENTRO
000001||05||00000225||00000001||CENTRO
000001||05||00000230||00000001||CENTRO
000001||05||00000238||00000001||CENTRO
000001||05||00000242||00000001||CENTRO
000001||05||00000245||00000001||CENTRO
000001||05||00000254||00000001||CENTRO
000001||05||00000260||00000001||CENTRO
000001||05||00000275||00000001||CENTRO
000001||05||00000292||00000001||CENTRO
000001||05||00000297||00000001||CENTRO
000001||06||00000001||00000001||CENTRO
000001||06||00000002||00000001||CENTRO
000001||06||00000003||00000001||CENTRO
000001||06||00000004||00000001||CENTRO
000001||06||00000165||00000001||CENTRO
000001||07||00000001||00000001||CENTRO
000001||07||00000002||00000001||CENTRO
000001||07||00000003||00000001||CENTRO
000001||07||00000005||00000001||CENTRO
000001||07||00000006||00000001||CENTRO
000001||07||00000007||00000001||CENTRO
000001||07||00000008||00000001||CENTRO
000001||07||00000009||00000001||CENTRO
000001||07||00000010||00000001||CENTRO
000001||07||00000010||00000002||CENTRO
000001||07||00000011||00000001||CENTRO
000001||07||00000012||00000001||CENTRO
000001||07||00000012||00000002||IDEAL
000001||07||00000013||00000001||CENTRO
000001||07||00000014||00000001||CENTRO
000001||07||00000015||00000001||CENTRO
000001||07||00000016||00000001||CENTRO
000001||07||00000017||00000001||CENTRO
000001||07||00000018||00000001||CENTRO
000001||07||00000019||00000001||CENTRO
000001||07||00000020||00000001||CENTRO
000001||07||00000021||00000001||CENTRO
000001||07||00000022||00000001||CENTRO
000001||07||00000023||00000001||CENTRO
000001||07||00000024||00000001||CENTRO
000001||07||00000025||00000001||CENTRO
000001||07||00000026||00000001||CENTRO
000001||07||00000027||00000001||CENTRO
000001||07||00000028||00000001||CENTRO
000001||07||00000029||00000001||CENTRO
000001||07||00000030||00000001||CENTRO
000001||07||00000031||00000001||CENTRO
000001||07||00000032||00000001||CENTRO
000001||07||00000033||00000001||CENTRO
000001||07||00000034||00000001||CENTRO
000001||07||00000035||00000001||CENTRO
000001||07||00000036||00000001||CENTRO
000001||07||00000037||00000001||CENTRO
000001||07||00000038||00000001||CENTRO
000001||07||00000039||00000001||CENTRO
000001||07||00000040||00000001||CENTRO
000001||07||00000041||00000001||CENTRO
000001||07||00000042||00000001||CENTRO
000001||07||00000043||00000001||CENTRO
000001||07||00000044||00000001||CENTRO
000001||07||00000045||00000001||CENTRO
000001||07||00000046||00000001||CENTRO
000001||07||00000047||00000001||CENTRO
000001||07||00000048||00000001||CENTRO
000001||07||00000049||00000001||CENTRO
000001||07||00000050||00000001||CENTRO
000001||07||00000051||00000001||CENTRO
